Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PnG Merchandising Scripts With Overwrite Scenarios,,,2018-05-18 11:42:55,2018-05-18 12:09:27,26m - 32.173s,PASSED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-05-18 11:42:56,2018-05-18 11:43:33,36.703s,PASSED
startApplication,,,2018-05-18 11:42:57,2018-05-18 11:43:28,30.601s,PASSED
delay,,,2018-05-18 11:43:28,2018-05-18 11:43:33,5.207s,PASSED
,,,,,,
Test Cases/DistributionRegion/VisitDistributionRegion,,,2018-05-18 11:43:33,2018-05-18 11:45:03,1m - 29.845s,PASSED
verifyElementExist,,,2018-05-18 11:43:34,2018-05-18 11:43:35,0.809s,PASSED
delay,,,2018-05-18 11:43:35,2018-05-18 11:43:36,1.005s,PASSED
customKeywordsCollection.CustomKeywords.selectCurrentDay,,,2018-05-18 11:43:36,2018-05-18 11:43:44,8.131s,PASSED
delay,,,2018-05-18 11:43:44,2018-05-18 11:43:45,1.007s,PASSED
tap,,,2018-05-18 11:43:45,2018-05-18 11:43:46,1.028s,PASSED
delay,,,2018-05-18 11:43:46,2018-05-18 11:44:04,18.010s,PASSED
verifyElementExist,,,2018-05-18 11:44:04,2018-05-18 11:44:04,0.255s,PASSED
delay,,,2018-05-18 11:44:04,2018-05-18 11:44:05,1.006s,PASSED
tap,,,2018-05-18 11:44:05,2018-05-18 11:44:06,0.667s,PASSED
delay,,,2018-05-18 11:44:06,2018-05-18 11:44:07,1.008s,PASSED
verifyElementExist,,,2018-05-18 11:44:07,2018-05-18 11:44:07,0.351s,PASSED
delay,,,2018-05-18 11:44:07,2018-05-18 11:44:08,1.008s,PASSED
tap,,,2018-05-18 11:44:08,2018-05-18 11:44:09,0.867s,PASSED
delay,,,2018-05-18 11:44:09,2018-05-18 11:44:10,1.008s,PASSED
verifyElementText,,,2018-05-18 11:44:10,2018-05-18 11:44:10,0.419s,PASSED
delay,,,2018-05-18 11:44:10,2018-05-18 11:44:11,1.010s,PASSED
tap,,,2018-05-18 11:44:11,2018-05-18 11:44:13,1.142s,PASSED
delay,,,2018-05-18 11:44:13,2018-05-18 11:44:14,1.007s,PASSED
verifyElementExist,,,2018-05-18 11:44:14,2018-05-18 11:44:14,0.804s,PASSED
delay,,,2018-05-18 11:44:14,2018-05-18 11:44:15,1.007s,PASSED
setText,,,2018-05-18 11:44:15,2018-05-18 11:44:27,11.318s,PASSED
setText,,,2018-05-18 11:44:27,2018-05-18 11:44:38,10.912s,PASSED
setText,,,2018-05-18 11:44:38,2018-05-18 11:44:49,11.099s,PASSED
setText,,,2018-05-18 11:44:49,2018-05-18 11:44:59,10.302s,PASSED
