Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PnG Merchandising With Channel Wise Data Verification,,,2019-05-10 16:29:38,2019-05-10 16:32:53,3m - 14.293s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-05-10 16:29:39,2019-05-10 16:30:05,25.487s,PASSED
"startApplication(""F:\QA_Automation\Builds\png_070818_live_v152.apk"", false)",,launch application,2019-05-10 16:29:41,2019-05-10 16:30:00,18.290s,PASSED
delay(5),,delay of 5 seconds,2019-05-10 16:30:00,2019-05-10 16:30:05,5.087s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2019-05-10 16:30:05,2019-05-10 16:32:53,2m - 48.018s,ERROR
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,,2019-05-10 16:30:05,2019-05-10 16:30:12,6.697s,PASSED
"swipe(2, 250, 400, 250)",,,2019-05-10 16:30:12,2019-05-10 16:30:13,0.907s,PASSED
"swipe(2, 250, 400, 250)",,,2019-05-10 16:30:13,2019-05-10 16:30:14,0.871s,PASSED
"verifyElementExist(findTestObject(""SliderOptions/Validate_SliderOptionsList"", [""package"":PACKAGENAME]), 0)",,,2019-05-10 16:30:14,2019-05-10 16:30:14,0.244s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions(),,,2019-05-10 16:30:14,2019-05-10 16:30:34,19.913s,PASSED
"swipe(5, 150, 5, 550)",,,2019-05-10 16:30:34,2019-05-10 16:30:35,0.822s,PASSED
"swipe(5, 150, 5, 550)",,,2019-05-10 16:30:35,2019-05-10 16:30:36,0.847s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.visitSliderOption(),,,2019-05-10 16:30:36,2019-05-10 16:32:53,2m - 17.119s,ERROR
