Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PnG Merchandising With Channel Wise Data Verification,,,2019-05-10 13:54:34,2019-05-10 13:56:47,2m - 13.004s,INCOMPLETE
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-05-10 13:54:35,2019-05-10 13:54:59,23.771s,PASSED
"startApplication(""F:\QA_Automation\Builds\png_070818_live_v152.apk"", false)",,launch application,2019-05-10 13:54:35,2019-05-10 13:54:53,17.982s,PASSED
delay(5),,delay of 5 seconds,2019-05-10 13:54:53,2019-05-10 13:54:59,5.076s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2019-05-10 13:54:59,2019-05-10 13:56:47,1m - 48.304s,FAILED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,,2019-05-10 13:54:59,2019-05-10 13:55:04,4.738s,PASSED
"swipe(2, 250, 400, 250)",,,2019-05-10 13:55:04,2019-05-10 13:55:05,0.844s,PASSED
"swipe(2, 250, 400, 250)",,,2019-05-10 13:55:05,2019-05-10 13:55:05,0.747s,PASSED
"verifyElementExist(findTestObject(""SliderOptions/Validate_SliderOptionsList"", [""package"":PACKAGENAME]), 0)",,,2019-05-10 13:55:05,2019-05-10 13:55:06,0.284s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions(),,,2019-05-10 13:55:06,2019-05-10 13:55:23,17.485s,PASSED
"swipe(5, 150, 5, 550)",,,2019-05-10 13:55:23,2019-05-10 13:55:24,0.746s,PASSED
"swipe(5, 150, 5, 550)",,,2019-05-10 13:55:24,2019-05-10 13:55:25,0.714s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.visitSliderOption(),,,2019-05-10 13:55:25,2019-05-10 13:56:47,1m - 22.330s,FAILED
,,,,,,
Test Cases/Attendence/VisitAttendance,,,2019-05-10 13:56:47,2019-05-10 13:56:47,0.351s,INCOMPLETE
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate dashboard screen appearance,2019-05-10 13:56:47,2019-05-10 13:56:47,0.000s,INCOMPLETE
