Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PnG Merchandising With Channel Wise Data Verification,,,2019-05-10 12:42:38,2019-05-10 12:45:20,2m - 42.315s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-05-10 12:42:38,2019-05-10 12:43:03,24.784s,PASSED
"startApplication(""F:\QA_Automation\Builds\png_070818_live_v152.apk"", false)",,launch application,2019-05-10 12:42:39,2019-05-10 12:42:58,18.996s,PASSED
delay(5),,delay of 5 seconds,2019-05-10 12:42:58,2019-05-10 12:43:03,5.029s,PASSED
,,,,,,
Test Cases/SliderOptions/VisitSliderOptions,,,2019-05-10 12:43:03,2019-05-10 12:44:57,1m - 54.170s,ERROR
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,,2019-05-10 12:43:03,2019-05-10 12:43:09,5.643s,PASSED
"swipe(2, 250, 400, 250)",,,2019-05-10 12:43:09,2019-05-10 12:43:09,0.793s,PASSED
"swipe(2, 250, 400, 250)",,,2019-05-10 12:43:09,2019-05-10 12:43:10,0.762s,PASSED
"verifyElementExist(findTestObject(""SliderOptions/Validate_SliderOptionsList"", [""package"":PACKAGENAME]), 0)",,,2019-05-10 12:43:10,2019-05-10 12:43:10,0.283s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.valideSliderOptions(),,,2019-05-10 12:43:10,2019-05-10 12:43:29,18.956s,PASSED
"swipe(5, 150, 5, 550)",,,2019-05-10 12:43:29,2019-05-10 12:43:30,0.798s,PASSED
"swipe(5, 150, 5, 550)",,,2019-05-10 12:43:30,2019-05-10 12:43:31,0.846s,PASSED
com.ct.qa.keywords.SliderOptionsKeywords.visitSliderOption(),,,2019-05-10 12:43:31,2019-05-10 12:44:57,1m - 25.773s,ERROR
,,,,,,
Test Cases/Attendence/VisitAttendance,,,2019-05-10 12:44:57,2019-05-10 12:45:05,7.841s,FAILED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate dashboard screen appearance,2019-05-10 12:44:57,2019-05-10 12:45:05,7.394s,FAILED
,,,,,,
Test Cases/DistributionPoint/VisitDistributionPoint,,,2019-05-10 12:45:05,2019-05-10 12:45:12,7.689s,FAILED
"verifyElementText(findTestObject(""DistributionPoint/Validate_RouteInfoScreen"", [""package"":PACKAGENAME]), ""Route Info"")",,validate channel summary detail screen appearance,2019-05-10 12:45:05,2019-05-10 12:45:12,7.374s,FAILED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithChannelWiseDataVerification,,,2019-05-10 12:45:12,2019-05-10 12:45:20,7.451s,FAILED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-05-10 12:45:13,2019-05-10 12:45:20,7.174s,FAILED
